"role_primary","role_student_employee","role_office_location","bg_license","bg_limit - Walking","bg_limit - Bicycling","bg_limit - Driving","bg_limit - Using public transit","bg_gender","bg_available_modes - Selected Choice - Walk (or wheelchair)","bg_available_modes - Selected Choice - Electric-assist bike (e-bike)","bg_available_modes - Selected Choice - Bike","bg_available_modes - Selected Choice - Stand up electric scooter (e-scooter)","bg_available_modes - Selected Choice - Electric skateboard (e-skateboard)","bg_available_modes - Selected Choice - Skates, conventional skateboard, or  kick scooter","bg_available_modes - Selected Choice - Drive alone in a car (or other vehicle)","bg_available_modes - Selected Choice - Carpool and/or vanpool with others going to campus","bg_available_modes - Selected Choice - Get dropped off by a friend or family (the driver continues on elsewhere)","bg_available_modes - Selected Choice - Lyft, Uber, or other ride-hailing service","bg_available_modes - Selected Choice - Motorcycle or Vespa-like scooter","bg_available_modes - Selected Choice - Bus and/or shuttle","bg_available_modes - Selected Choice - Train (Amtrak)","bg_available_modes - Selected Choice - Other:","bg_available_modes - Other: - Text","bg_available_ebike - E-bike that I own","bg_available_ebike - E-bike that I borrow or rent long term","bg_available_ebike - SPIN","bg_available_escooter - E-scooter that I own","bg_available_escooter - E-scooter that I borrow or rent long term","bg_available_escooter - SPIN","bg_available_pool - Carpool","bg_available_pool - Vanpool","bg_available_bus - Selected Choice - Unitrans","bg_available_bus - Selected Choice - Yolobus","bg_available_bus - Selected Choice - Bee Line Microtransit","bg_available_bus - Selected Choice - Sacramento Regional Transit","bg_available_bus - Selected Choice - UC Berkeley/Davis Shuttle","bg_available_bus - Selected Choice - Causeway Connection (UCD/UCDMC Intercampus Shuttle)","bg_available_bus - Selected Choice - FlixBus","bg_available_bus - Selected Choice - Solano Express","bg_available_bus - Selected Choice - Other:","bg_available_bus - Other: - Text","bg_transit_pass - Selected Choice","bg_transit_pass - Yes - Other: - Text","bg_res","travel_days - Monday","travel_days - Tuesday","travel_days - Wednesday","travel_days - Thursday","travel_days - Friday","travel_days - Saturday","travel_days - Sunday","travel_days - I did not travel to campus destinations for school or work last week","nt_reason - Selected Choice","nt_reason - Other: - Text","nt_reason_day - Monday","nt_reason_day - Tuesday","nt_reason_day - Wednesday","nt_reason_day - Thursday","nt_reason_day - Friday","nt_resume","usual_days","usual_mode - Selected Choice","usual_mode - Other: - Text","usual_bus - Selected Choice","usual_bus - Other: - Text","usual_campus - Selected Choice","usual_campus - Other: - Text","usual_time","mode_all - Selected Choice - Walk (or wheelchair)","mode_all - Selected Choice - Electric-assist bike (e-bike)","mode_all - Selected Choice - Bike","mode_all - Selected Choice - Stand up electric scooter (e-scooter)","mode_all - Selected Choice - Electric skateboard (e-skateboard)","mode_all - Selected Choice - Skates, conventional skateboard, or  kick scooter","mode_all - Selected Choice - Drive alone in a car (or other vehicle)","mode_all - Selected Choice - Carpool and/or vanpool with others going to campus","mode_all - Selected Choice - Get dropped off by a friend or family (the driver continues on elsewhere)","mode_all - Selected Choice - Lyft, Uber, or other ride-hailing service","mode_all - Selected Choice - Motorcycle or Vespa-like scooter","mode_all - Selected Choice - Bus and/or shuttle","mode_all - Selected Choice - Train (Amtrak)","mode_all - Selected Choice - Other:","mode_all - Other: - Text","mode_day - Monday","mode_day - Tuesday","mode_day - Wednesday","mode_day - Thursday","mode_day - Friday","mode_day - Saturday","mode_day - Sunday","mode_ebike - E-bike that I own","mode_ebike - E-bike that I borrow or rent long term","mode_ebike - SPIN","mode_escooter - E-scooter that I own","mode_escooter - E-scooter that I borrow or rent long term","mode_escooter - SPIN","mode_dropoff","mode_vehicle","mode_park","mode_park_mode - Selected Choice","mode_park_mode - Other: - Text","mode_pool","mode_pool_number","mode_bus - Selected Choice","mode_bus - Other: - Text","mode_unitrans","mode_residence_station - Selected Choice","mode_residence_station - Other: - Text","mode_station_campus - Selected Choice","mode_station_campus - Other: - Text","summer_weeks","summer_daysperweek","last_year_at_ucd","last_year_modes - E-bike","last_year_modes - Bike","last_year_modes - E-scooter","last_year_modes - E-skateboard","last_year_modes - Skates, conventional skateboard, or  kick scooter","safety_number - Walk (or wheelchair)","safety_number - E-bike","safety_number - Bike","safety_number - E-scooter","safety_number - E-skateboard","safety_number - Skates, conventional skateboard, or  kick scooter","safety_severity - Walk (or wheelchair)","safety_severity - E-bike","safety_severity - Bike","safety_severity - E-scooter","safety_severity - E-skateboard","safety_severity - Skates, conventional skateboard, or kick scooter","safety_walk_type","safety_ebike_type","safety_bike_type","safety_escooter_type","safety_eskate_type","safety_skate_type","theft_victim","theft_locked_to","theft_lock_type - Selected Choice - A cable lock","theft_lock_type - Selected Choice - A chain lock","theft_lock_type - Selected Choice - A U-lock","theft_lock_type - Selected Choice - Another type of lock:","theft_lock_type - Another type of lock: - Text","theft_notify","ts_awareness - Aggie Bike Buy at the Bike Barn","ts_awareness - Transportation Services Motorist Assistance (lock out, jump-starts, etc.)","ts_awareness - Transportation Services Mobility Assistance Shuttle","ts_awareness - ParkMobile/AggiePark/Amp Park","ts_awareness - Zipcar Carshare at UC Davis","ts_awareness - Yolobus/SacRT Route 138 - Causeway Connection","ts_awareness - Bike Program Lock-Cutting Service","ts_awareness - Bike Registration via Bike Index","ts_awareness - Helmet Hair, Don't Care","ts_awareness - Bike Theft Reporting via UC Davis Police","ts_awareness - The Transportation and Parking Administrative Advisory Committee (TPAAC)","ts_awareness - Lit Not Hit","ts_awareness - SPIN bike-share and scooter-share service","housing_spaces","housing_satisfaction - Characteristics of the residence itself","housing_satisfaction - Location of your residence within your neighborhood","housing_satisfaction - Characteristics of the neighborhood itself","housing_satisfaction - Location of your city in the region","housing_unexpected - Selected Choice","housing_unexpected - Other: - Text","housing_prefer","housing_od_factors - Cost of housing","housing_od_factors - Commute time for another person in my household","housing_od_factors - Public transportation access","housing_od_factors - Availability of housing","housing_od_factors - Housing options or choice","housing_od_factors - Proximity to family or friends","housing_od_factors - Proximity to shops, restaurants, services, etc.","housing_od_factors - Variety or quality of shops, restaurants, services, etc.","housing_od_factors - Safe neighborhoods","housing_od_factors - School choice","housing_od_factors - Proximity to parks or nature","housing_od_factors - Walkable or bikeable neighborhoods","housing_od_factors - Ease of driving places","housing_od_factors - Quiet neighborhoods","housing_od_importance - Cost of housing","housing_od_importance - Commute time for another person in my household","housing_od_importance - Public transportation access","housing_od_importance - Availability of housing","housing_od_importance - Housing options or choice","housing_od_importance - Proximity to family or friends","housing_od_importance - Proximity to shops, restaurants, services, etc.","housing_od_importance - Variety or quality of shops, restaurants, services, etc.","housing_od_importance - Safe neighborhoods","housing_od_importance - School choice","housing_od_importance - Proximity to parks or nature","housing_od_importance - Walkable or bikeable neighborhoods","housing_od_importance - Ease of driving places","housing_od_importance - Quiet neighborhoods","housing_search - Did not pay the full amount of rent or mortgage","housing_search - Did not pay the full amount of utilities","housing_search - Moved 2 or more times","housing_search - Doubled up in a bedroom (without a lease agreement for the room)","housing_search - Moved in with other people due to financial problems","housing_search - Moved because of raised rent or mortgage","housing_search - Regularly skipped meals to pay for living expenses","housing_search - None of these happened to me","housing_insecurity - Kicked out of residence by family or housemates","housing_insecurity - Legally evicted","housing_insecurity - Stayed in a shelter","housing_insecurity - Stayed in an auto, campus building, or another public building","housing_insecurity - Did not know where I was going to sleep for one or more nights","housing_insecurity - Stayed temporarily with a friend or acquaintance while looking for housing (""couch surfed"")","housing_insecurity - Did not have a home","housing_insecurity - Slept outside (non-recreationally)","housing_insecurity - None of these happened to me","housing_problems - Expensive rent/mortgage","housing_problems - No in-unit kitchen","housing_problems - No in-unit washer and dryer","housing_problems - Difficult to find parking","housing_problems - Unaddressed pest issues (e.g. mold, bugs)","housing_problems - Unaddressed maintenance issues (e.g. broken heat, plumbing, electrical)","housing_problems - Poor treatment by landlord/leasing company","housing_problems - Poor lease terms","housing_problems - Neighborhood concerns (e.g. noise, crime, safety)","housing_problems - Safety concerns with structure","housing_problems - Overcrowding or sharing bedrooms","housing_problems - Too far from campus","housing_problems - Too far from amenities (e.g. shopping, entertainment)","housing_problems - No pets allowed","housing_problems - Overly restrictive rules","housing_problems - Poor access to transit","housing_problems - Too far from public schools","housing_problems - Too far from parks and green spaces","housing_problems - Could not choose my housemates/roommates","housing_problems - Conflict with housemates/roommates","housing_problems - I experience none of these","attitudes_travel - Traveling to campus stresses me out.","attitudes_travel - I like riding a bike.","attitudes_travel - I feel safe traveling to campus.","attitudes_travel - I feel safe walking or using a wheelchair on campus.","attitudes_travel - I feel safe biking on campus.","attitudes_travel - My commute is expensive.","attitudes_unitrans - Selected Choice","attitudes_unitrans - Other: - Text","attitudes_unitrans_importance - Selected Choice - My bus picking me up at its scheduled time","attitudes_unitrans_importance - Selected Choice - My bus arriving to campus on time","attitudes_unitrans_importance - Selected Choice - Having enough space on the bus when it gets to my stop","attitudes_unitrans_importance - Selected Choice - Not being harassed on the bus","attitudes_unitrans_importance - Selected Choice - Buses running frequently enough that I don't have to know the schedule","attitudes_unitrans_importance - Selected Choice - Bus stops near my home and where I need to go","attitudes_unitrans_importance - Selected Choice - Convenience of paying the fare","attitudes_unitrans_importance - Selected Choice - Being able to sit down on the bus","attitudes_unitrans_importance - Selected Choice - Ability to work on the bus","attitudes_unitrans_importance - Selected Choice - Other:","attitudes_unitrans_importance - Other: - Text","attitudes_bike_ability","attitudes_bike_comfort","spin_awareness","spin_not_used - Selected Choice - I have my own bike, e-bike, or e-scooter","spin_not_used - Selected Choice - I do not know how to ride a bike, e-bike, or e-scooter","spin_not_used - Selected Choice - I do not feel comfortable riding a bike, e-bike, or e-scooter","spin_not_used - Selected Choice - SPIN is too expensive","spin_not_used - Selected Choice - SPIN bikes or scooters are not available when and where I need them","spin_not_used - Selected Choice - Other:","spin_not_used - Other: - Text","spin_not_downloaded - Selected Choice - I do not plan to","spin_not_downloaded - Selected Choice - I have not gotten around to it","spin_not_downloaded - Selected Choice - I am not sure how to","spin_not_downloaded - Selected Choice - I do not have a smartphone","spin_not_downloaded - Selected Choice - I have my own bike, e-bike, or e-scooter","spin_not_downloaded - Selected Choice - I do not know how to ride a bike, e-bike, or e-scooter","spin_not_downloaded - Selected Choice - I do not feel comfortable riding a bike, e-bike, or e-scooter","spin_not_downloaded - Selected Choice - SPIN is too expensive","spin_not_downloaded - Selected Choice - SPIN bikes or scooters are not available when and where I need them","spin_not_downloaded - Selected Choice - Other:","spin_not_downloaded - Other: - Text","spin_pay_rate","spin_devices","spin_how - To travel between home and campus","spin_how - To travel to and from other locations off campus","spin_how - To travel to and from the train station","spin_how - To get around campus","spin_how - To travel to and from a bus stop","spin_how - Just for fun or exercise","spin_frequency","demographics_dob","demographics_education","demographics_describe - Selected Choice - American Indian or Alaska Native","demographics_describe - Selected Choice - Asian","demographics_describe - Selected Choice - Black or African American","demographics_describe - Selected Choice - Hispanic, Latino, or Spanish origin","demographics_describe - Selected Choice - Middle Easterner or North African","demographics_describe - Selected Choice - Native Hawaiian or other Pacific Islander","demographics_describe - Selected Choice - White","demographics_describe - Selected Choice - A race, ethnicity, or origin that is not listed","demographics_describe - Selected Choice - Prefer not to answer","demographics_describe - A race, ethnicity, or origin that is not listed - Text","demographics_car_support"
"Faculty",NA,"I work from home","Yes","No","No","No","No","Female","-99","-99","-99","-99","-99","-99","Drive alone in a car (or other vehicle)","-99","-99","Lyft, Uber, or other ride-hailing service","-99","-99","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outside of Davis","-99","-99","-99","-99","-99","-99","-99","I did not travel to campus destinations for school or work last week","Telecommuting (working from home or another remote location)","-99",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Staff",NA,"Outside of Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faculty",NA,"Main Campus area (this is most people)","Yes","No","No","No","No","Male","Walk (or wheelchair)","-99","Bike","-99","-99","-99","Drive alone in a car (or other vehicle)","-99","Get dropped off by a friend or family (the driver continues on elsewhere)","-99","-99","-99","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off-campus elsewhere in the city of Davis","Monday","Tuesday","Wednesday","Thursday","Friday","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,"5 days per week","Bike",NA,NA,NA,"Bike",NA,NA,"-99",NA,"Bike",NA,NA,NA,"-99",NA,"-99",NA,NA,NA,NA,NA,NA,"Bike","Bike","Bike","Bike","Bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 weeks",4,"Yes","No","Yes","No","No","No",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, I had a bike on campus in the past year but did not experience a theft or vandalism",NA,NA,NA,NA,NA,NA,NA,"I've used it","I've never heard of it","I've heard of it, but never used it","I've used it","I've heard of it, but never used it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've heard of it, but never used it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've never heard of it",NA,"Somewhat Unsatisfied","Very Satisfied","Somewhat Unsatisfied","Very Satisfied","I'd pay with money in my checking or savings account","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","None of these happened to me","-99","-99","-99","-99","-99","-99","-99",-99,"None of these happened to me","-99",-99,"-99","-99","-99","-99","-99","-99","Neighborhood concerns (e.g. noise, crime, safety)","-99","Overcrowding or sharing bedrooms","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I am very confident riding a bike","Uncomfortable and I wouldn't ride on it","I have not heard about it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,NA,"-99","-99","-99","-99","-99","-99","-99","-99","Prefer not to answer","-99",NA
"Sophomore","No",NA,"Yes","No","No","No","No","Male","-99","-99","-99","Stand up electric scooter (e-scooter)","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,NA,NA,"E-scooter that I own","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On-campus in the West Village apartments","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,"6 days per week","Stand up electric scooter (e-scooter)",NA,NA,NA,"Stand up electric scooter (e-scooter)",NA,NA,NA,NA,NA,"Stand up electric scooter (e-scooter)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stand up electric scooter (e-scooter)","Stand up electric scooter (e-scooter)","Stand up electric scooter (e-scooter)","Stand up electric scooter (e-scooter)","Stand up electric scooter (e-scooter)","Stand up electric scooter (e-scooter)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 weeks",4,"Yes","No","Yes","No","No","No",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, my entire bike was stolen","A bike rack","-99","-99","A U-lock",-99,-99,"Not sure","I've heard of it, but never used it","I've never heard of it","I've heard of it, but never used it","I've heard of it, but never used it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've never heard of it","I've never heard of it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've used it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I am very confident riding a bike","Uncomfortable but I would ride on it","I have used it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pay as you go","Only e-scooters","-99","To travel to and from other locations off campus","-99","-99","-99","-99","0",2005,NA,"-99","-99","-99","-99","-99","-99","White","-99","-99","-99",NA
"Faculty",NA,"Main Campus area (this is most people)","Yes","No","No","No","No","Female","Walk (or wheelchair)","-99","-99","-99","-99","-99","Drive alone in a car (or other vehicle)","-99","-99","Lyft, Uber, or other ride-hailing service","-99","-99","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off-campus elsewhere in the city of Davis","Monday","Tuesday","Wednesday","Thursday","Friday","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,"4 days per week","Drive alone in a car (or other vehicle)",NA,NA,NA,"Drive alone in a car (or other vehicle)",NA,NA,"Walk (or wheelchair)",NA,NA,NA,NA,NA,"Drive alone in a car (or other vehicle)",NA,NA,"Lyft, Uber, or other ride-hailing service",NA,NA,NA,NA,NA,"Lyft, Uber, or other ride-hailing service","Drive alone in a car (or other vehicle)","Drive alone in a car (or other vehicle)","Drive alone in a car (or other vehicle)","Drive alone in a car (or other vehicle)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gasoline or diesel vehicle","On-campus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11 weeks",3,"Yes","No","No","No","No","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've never heard of it","I've heard of it, but never used it","I've never heard of it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've never heard of it","I've never heard of it","I've heard of it, but never used it","I've never heard of it","I've never heard of it","I've never heard of it","I've never heard of it",NA,"Somewhat Satisfied","Somewhat Satisfied","Somewhat Satisfied","Somewhat Satisfied","I'd pay with money in my checking or savings account","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","None of these happened to me","-99","-99","-99","-99","-99","-99","-99",-99,"None of these happened to me","Expensive rent/mortgage",-99,"-99","-99","-99","-99","-99","-99","Neighborhood concerns (e.g. noise, crime, safety)","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","Somewhat disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I can ride a bike, but I am not very confident doing so","Uncomfortable and I wouldn't ride on it","I have not heard about it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,NA,"-99","-99","-99","Hispanic, Latino, or Spanish origin","-99","-99","-99","-99","-99","-99",NA
"Faculty",NA,"Technically off-campus, but within the City of Davis","Yes","No","No","No","No","Male","-99","-99","Bike","-99","-99","-99","Drive alone in a car (or other vehicle)","-99","-99","-99","Motorcycle or Vespa-like scooter","-99","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off-campus elsewhere in the city of Davis","Monday","Tuesday","Wednesday","Thursday","Friday","-99","-99","-99",NA,NA,NA,NA,NA,NA,NA,NA,"5 days per week","Bike",NA,NA,NA,"Bike",NA,NA,NA,NA,"Bike",NA,NA,NA,"-99",NA,NA,NA,"Motorcycle or Vespa-like scooter",NA,NA,NA,NA,"Motorcycle or Vespa-like scooter","Bike","Bike","Bike","Bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gasoline or diesel vehicle","On-campus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 weeks (equivalent to just ONE summer session, I or II)",1,"Yes","No","Yes","No","No","No",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, I had a bike on campus in the past year but did not experience a theft or vandalism",NA,NA,NA,NA,NA,NA,NA,"I've heard of it, but never used it","I've heard of it, but never used it","I've heard of it, but never used it","I've used it","I've heard of it, but never used it","I've heard of it, but never used it","I've heard of it, but never used it","I've heard of it, but never used it","I've used it","I've heard of it, but never used it","I've never heard of it","I've used it","I've never heard of it",NA,"Very Satisfied","Very Satisfied","Very Satisfied","Very Satisfied","I'd pay with money in my checking or savings account","-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","None of these happened to me","-99","-99","-99","-99","-99","-99","-99",-99,"None of these happened to me","-99",-99,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","I experience none of these","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I am very confident riding a bike","Comfortable","I have not heard about it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,NA,"-99","-99","-99","-99","-99","-99","White","-99","-99","-99",NA
"Staff",NA,"Outside of Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
