"UnitCode","Year","Month","Statistic","Value","StateID"
"PIPE",2016,9,"CCG",0,"MN"
"PIPE",2016,9,"TT",0,"MN"
"PIPE",2016,9,"TRVS",0,"MN"
"PIPE",2016,9,"TTRV",0,"MN"
"PIPE",2016,9,"BC",0,"MN"
"PIPE",2016,9,"MISC",0,"MN"
"PIPE",2016,9,"NROS",0,"MN"
"PIPE",2016,9,"TOS",0,"MN"
"PIPE",2016,9,"TNRVH",0,"MN"
"PIPE",2016,10,"TRV",5648,"MN"
"PIPE",2016,10,"TNRV",0,"MN"
"PIPE",2016,10,"TV",5648,"MN"
"PIPE",2016,10,"TRVH",14119,"MN"
"PIPE",2016,10,"TH",14119,"MN"
"PIPE",2016,10,"CL",0,"MN"
"PIPE",2016,10,"CCG",0,"MN"
"PIPE",2016,10,"TT",0,"MN"
"PIPE",2016,10,"TRVS",0,"MN"
"PIPE",2016,10,"TTRV",0,"MN"
"PIPE",2016,10,"BC",0,"MN"
"PIPE",2016,10,"MISC",0,"MN"
"PIPE",2016,10,"NROS",0,"MN"
"PIPE",2016,10,"TOS",0,"MN"
"PIPE",2016,10,"TNRVH",0,"MN"
"PIPE",2016,11,"TRV",1750,"MN"
"PIPE",2016,11,"TNRV",0,"MN"
"PIPE",2016,11,"TV",1750,"MN"
"PIPE",2016,11,"TRVH",4375,"MN"
"PIPE",2016,11,"TH",4375,"MN"
"PIPE",2016,11,"CL",0,"MN"
"PIPE",2016,11,"CCG",0,"MN"
"PIPE",2016,11,"TT",0,"MN"
"PIPE",2016,11,"TRVS",0,"MN"
"PIPE",2016,11,"TTRV",0,"MN"
"PIPE",2016,11,"BC",0,"MN"
"PIPE",2016,11,"MISC",0,"MN"
"PIPE",2016,11,"NROS",0,"MN"
"PIPE",2016,11,"TOS",0,"MN"
"PIPE",2016,11,"TNRVH",0,"MN"
"PIPE",2016,12,"TRV",498,"MN"
"PIPE",2016,12,"TNRV",0,"MN"
"PIPE",2016,12,"TV",498,"MN"
"PIPE",2016,12,"TRVH",1244,"MN"
"PIPE",2016,12,"TH",1244,"MN"
"PIPE",2016,12,"CL",0,"MN"
"PIPE",2016,12,"CCG",0,"MN"
"PIPE",2016,12,"TT",0,"MN"
"PIPE",2016,12,"TRVS",0,"MN"
"PIPE",2016,12,"TTRV",0,"MN"
"PIPE",2016,12,"BC",0,"MN"
"PIPE",2016,12,"MISC",0,"MN"
"PIPE",2016,12,"NROS",0,"MN"
"PIPE",2016,12,"TOS",0,"MN"
"PIPE",2016,12,"TNRVH",0,"MN"
"PETR",2016,1,"TRV",7230,"NM"
"PETR",2016,1,"TNRV",0,"NM"
"PETR",2016,1,"TV",7230,"NM"
"PETR",2016,1,"TRVH",14461,"NM"
"PETR",2016,1,"TH",14461,"NM"
"PETR",2016,1,"CL",0,"NM"
"PETR",2016,1,"CCG",0,"NM"
"PETR",2016,1,"TT",0,"NM"
"PETR",2016,1,"TRVS",0,"NM"
"PETR",2016,1,"TTRV",0,"NM"
"PETR",2016,1,"BC",0,"NM"
"PETR",2016,1,"MISC",0,"NM"
"PETR",2016,1,"NROS",0,"NM"
"PETR",2016,1,"TOS",0,"NM"
"PETR",2016,1,"TNRVH",0,"NM"
"PETR",2016,2,"TRV",8916,"NM"
"PETR",2016,2,"TNRV",0,"NM"
"PETR",2016,2,"TV",8916,"NM"
"PETR",2016,2,"TRVH",17831,"NM"
"PETR",2016,2,"TH",17831,"NM"
"PETR",2016,2,"CL",0,"NM"
"PETR",2016,2,"CCG",0,"NM"
"PETR",2016,2,"TT",0,"NM"
"PETR",2016,2,"TRVS",0,"NM"
"PETR",2016,2,"TTRV",0,"NM"
"PETR",2016,2,"BC",0,"NM"
"PETR",2016,2,"MISC",0,"NM"
"PETR",2016,2,"NROS",0,"NM"
"PETR",2016,2,"TOS",0,"NM"
"PETR",2016,2,"TNRVH",0,"NM"
"PETR",2016,3,"TRV",13470,"NM"
"PETR",2016,3,"TNRV",0,"NM"
"PETR",2016,3,"TV",13470,"NM"
"PETR",2016,3,"TRVH",26940,"NM"
"PETR",2016,3,"TH",26940,"NM"
"PETR",2016,3,"CL",0,"NM"
"PETR",2016,3,"CCG",0,"NM"
"PETR",2016,3,"TT",0,"NM"
"PETR",2016,3,"TRVS",0,"NM"
"PETR",2016,3,"TTRV",0,"NM"
"PETR",2016,3,"BC",0,"NM"
"PETR",2016,3,"MISC",0,"NM"
"PETR",2016,3,"NROS",0,"NM"
"PETR",2016,3,"TOS",0,"NM"
"PETR",2016,3,"TNRVH",0,"NM"
"PETR",2016,4,"TRV",10678,"NM"
"PETR",2016,4,"TNRV",0,"NM"
"PETR",2016,4,"TV",10678,"NM"
"PETR",2016,4,"TRVH",21355,"NM"
"PETR",2016,4,"TH",21355,"NM"
"PETR",2016,4,"CL",0,"NM"
"PETR",2016,4,"CCG",0,"NM"
"PETR",2016,4,"TT",0,"NM"
"PETR",2016,4,"TRVS",0,"NM"
"PETR",2016,4,"TTRV",0,"NM"
"PETR",2016,4,"BC",0,"NM"
"PETR",2016,4,"MISC",0,"NM"
"PETR",2016,4,"NROS",0,"NM"
"PETR",2016,4,"TOS",0,"NM"
"PETR",2016,4,"TNRVH",0,"NM"
"PETR",2016,5,"TRV",11848,"NM"
"PETR",2016,5,"TNRV",0,"NM"
"PETR",2016,5,"TV",11848,"NM"
"PETR",2016,5,"TRVH",23696,"NM"
"PETR",2016,5,"TH",23696,"NM"
"PETR",2016,5,"CL",0,"NM"
"PETR",2016,5,"CCG",0,"NM"
"PETR",2016,5,"TT",0,"NM"
"PETR",2016,5,"TRVS",0,"NM"
"PETR",2016,5,"TTRV",0,"NM"
"PETR",2016,5,"BC",0,"NM"
"PETR",2016,5,"MISC",0,"NM"
"PETR",2016,5,"NROS",0,"NM"
"PETR",2016,5,"TOS",0,"NM"
"PETR",2016,5,"TNRVH",0,"NM"
"PETR",2016,6,"TRV",10373,"NM"
"PETR",2016,6,"TNRV",0,"NM"
"PETR",2016,6,"TV",10373,"NM"
"PETR",2016,6,"TRVH",20746,"NM"
"PETR",2016,6,"TH",20746,"NM"
"PETR",2016,6,"CL",0,"NM"
"PETR",2016,6,"CCG",0,"NM"
"PETR",2016,6,"TT",0,"NM"
"PETR",2016,6,"TRVS",0,"NM"
"PETR",2016,6,"TTRV",0,"NM"
"PETR",2016,6,"BC",0,"NM"
"PETR",2016,6,"MISC",0,"NM"
"PETR",2016,6,"NROS",0,"NM"
"PETR",2016,6,"TOS",0,"NM"
"PETR",2016,6,"TNRVH",0,"NM"
"PETR",2016,7,"TRV",10444,"NM"
"PETR",2016,7,"TNRV",0,"NM"
"PETR",2016,7,"TV",10444,"NM"
"PETR",2016,7,"TRVH",20888,"NM"
"PETR",2016,7,"TH",20888,"NM"
"PETR",2016,7,"CL",0,"NM"
"PETR",2016,7,"CCG",0,"NM"
"PETR",2016,7,"TT",0,"NM"
"PETR",2016,7,"TRVS",0,"NM"
"PETR",2016,7,"TTRV",0,"NM"
"PETR",2016,7,"BC",0,"NM"
"PETR",2016,7,"MISC",0,"NM"
"PETR",2016,7,"NROS",0,"NM"
"PETR",2016,7,"TOS",0,"NM"
"PETR",2016,7,"TNRVH",0,"NM"
"PETR",2016,8,"TRV",8327,"NM"
"PETR",2016,8,"TNRV",0,"NM"
"PETR",2016,8,"TV",8327,"NM"
"PETR",2016,8,"TRVH",16655,"NM"
"PETR",2016,8,"TH",16655,"NM"
"PETR",2016,8,"CL",0,"NM"
"PETR",2016,8,"CCG",0,"NM"
"PETR",2016,8,"TT",0,"NM"
"PETR",2016,8,"TRVS",0,"NM"
"PETR",2016,8,"TTRV",0,"NM"
"PETR",2016,8,"BC",0,"NM"
"PETR",2016,8,"MISC",0,"NM"
"PETR",2016,8,"NROS",0,"NM"
"PETR",2016,8,"TOS",0,"NM"
"PETR",2016,8,"TNRVH",0,"NM"
"PETR",2016,9,"TRV",9358,"NM"
"PETR",2016,9,"TNRV",0,"NM"
"PETR",2016,9,"TV",9358,"NM"
"PETR",2016,9,"TRVH",18716,"NM"
"PETR",2016,9,"TH",18716,"NM"
"PETR",2016,9,"CL",0,"NM"
"PETR",2016,9,"CCG",0,"NM"
"PETR",2016,9,"TT",0,"NM"
"PETR",2016,9,"TRVS",0,"NM"
"PETR",2016,9,"TTRV",0,"NM"
"PETR",2016,9,"BC",0,"NM"
"PETR",2016,9,"MISC",0,"NM"
"PETR",2016,9,"NROS",0,"NM"
"PETR",2016,9,"TOS",0,"NM"
"PETR",2016,9,"TNRVH",0,"NM"
"PETR",2016,10,"TRV",16497,"NM"
"PETR",2016,10,"TNRV",0,"NM"
"PETR",2016,10,"TV",16497,"NM"
"PETR",2016,10,"TRVH",32995,"NM"
"PETR",2016,10,"TH",32995,"NM"
"PETR",2016,10,"CL",0,"NM"
"PETR",2016,10,"CCG",0,"NM"
"PETR",2016,10,"TT",0,"NM"
"PETR",2016,10,"TRVS",0,"NM"
"PETR",2016,10,"TTRV",0,"NM"
"PETR",2016,10,"BC",0,"NM"
"PETR",2016,10,"MISC",0,"NM"
"PETR",2016,10,"NROS",0,"NM"
"PETR",2016,10,"TOS",0,"NM"
"PETR",2016,10,"TNRVH",0,"NM"
"PETR",2016,11,"TRV",8968,"NM"
"PETR",2016,11,"TNRV",0,"NM"
"PETR",2016,11,"TV",8968,"NM"
"PETR",2016,11,"TRVH",17937,"NM"
"PETR",2016,11,"TH",17937,"NM"
"PETR",2016,11,"CL",0,"NM"
"PETR",2016,11,"CCG",0,"NM"
"PETR",2016,11,"TT",0,"NM"
"PETR",2016,11,"TRVS",0,"NM"
"PETR",2016,11,"TTRV",0,"NM"
"PETR",2016,11,"BC",0,"NM"
"PETR",2016,11,"MISC",0,"NM"
"PETR",2016,11,"NROS",0,"NM"
"PETR",2016,11,"TOS",0,"NM"
"PETR",2016,11,"TNRVH",0,"NM"
"PETR",2016,12,"TRV",8068,"NM"
"PETR",2016,12,"TNRV",0,"NM"
"PETR",2016,12,"TV",8068,"NM"
"PETR",2016,12,"TRVH",16136,"NM"
"PETR",2016,12,"TH",16136,"NM"
"PETR",2016,12,"CL",0,"NM"
"PETR",2016,12,"CCG",0,"NM"
"PETR",2016,12,"TT",0,"NM"
"PETR",2016,12,"TRVS",0,"NM"
"PETR",2016,12,"TTRV",0,"NM"
"PETR",2016,12,"BC",0,"NM"
"PETR",2016,12,"MISC",0,"NM"
"PETR",2016,12,"NROS",0,"NM"
"PETR",2016,12,"TOS",0,"NM"
"PETR",2016,12,"TNRVH",0,"NM"
"DESO",2016,1,"TRV",21361,"FL"
"DESO",2016,1,"TNRV",0,"FL"
"DESO",2016,1,"TV",21361,"FL"
"DESO",2016,1,"TRVH",35246,"FL"
"DESO",2016,1,"TH",35246,"FL"
"DESO",2016,1,"CL",0,"FL"
"DESO",2016,1,"CCG",0,"FL"
"DESO",2016,1,"TT",0,"FL"
"DESO",2016,1,"TRVS",0,"FL"
"DESO",2016,1,"TTRV",0,"FL"
"DESO",2016,1,"BC",0,"FL"
"DESO",2016,1,"MISC",0,"FL"
"DESO",2016,1,"NROS",0,"FL"
"DESO",2016,1,"TOS",0,"FL"
"DESO",2016,1,"TNRVH",0,"FL"
"DESO",2016,2,"TRV",25399,"FL"
"DESO",2016,2,"TNRV",0,"FL"
"DESO",2016,2,"TV",25399,"FL"
"DESO",2016,2,"TRVH",41908,"FL"
"DESO",2016,2,"TH",41908,"FL"
"DESO",2016,2,"CL",0,"FL"
"DESO",2016,2,"CCG",0,"FL"
"DESO",2016,2,"TT",0,"FL"
"DESO",2016,2,"TRVS",0,"FL"
"DESO",2016,2,"TTRV",0,"FL"
"DESO",2016,2,"BC",0,"FL"
"DESO",2016,2,"MISC",0,"FL"
"DESO",2016,2,"NROS",0,"FL"
"DESO",2016,2,"TOS",0,"FL"
"DESO",2016,2,"TNRVH",0,"FL"
"DESO",2016,3,"TRV",27237,"FL"
"DESO",2016,3,"TNRV",0,"FL"
"DESO",2016,3,"TV",27237,"FL"
"DESO",2016,3,"TRVH",44940,"FL"
"DESO",2016,3,"TH",44940,"FL"
"DESO",2016,3,"CL",0,"FL"
"DESO",2016,3,"CCG",0,"FL"
"DESO",2016,3,"TT",0,"FL"
"DESO",2016,3,"TRVS",0,"FL"
"DESO",2016,3,"TTRV",0,"FL"
"DESO",2016,3,"BC",0,"FL"
"DESO",2016,3,"MISC",0,"FL"
"DESO",2016,3,"NROS",0,"FL"
"DESO",2016,3,"TOS",0,"FL"
"DESO",2016,3,"TNRVH",0,"FL"
"DESO",2016,4,"TRV",23291,"FL"
"DESO",2016,4,"TNRV",0,"FL"
"DESO",2016,4,"TV",23291,"FL"
"DESO",2016,4,"TRVH",38431,"FL"
"DESO",2016,4,"TH",38431,"FL"
"DESO",2016,4,"CL",0,"FL"
"DESO",2016,4,"CCG",0,"FL"
"DESO",2016,4,"TT",0,"FL"
"DESO",2016,4,"TRVS",0,"FL"
"DESO",2016,4,"TTRV",0,"FL"
"DESO",2016,4,"BC",0,"FL"
"DESO",2016,4,"MISC",0,"FL"
"DESO",2016,4,"NROS",0,"FL"
"DESO",2016,4,"TOS",0,"FL"
"DESO",2016,4,"TNRVH",0,"FL"
"DESO",2016,5,"TRV",18658,"FL"
"DESO",2016,5,"TNRV",0,"FL"
"DESO",2016,5,"TV",18658,"FL"
"DESO",2016,5,"TRVH",30786,"FL"
"DESO",2016,5,"TH",30786,"FL"
"DESO",2016,5,"CL",0,"FL"
"DESO",2016,5,"CCG",0,"FL"
"DESO",2016,5,"TT",0,"FL"
"DESO",2016,5,"TRVS",0,"FL"
"DESO",2016,5,"TTRV",0,"FL"
"DESO",2016,5,"BC",0,"FL"
"DESO",2016,5,"MISC",0,"FL"
"DESO",2016,5,"NROS",0,"FL"
"DESO",2016,5,"TOS",0,"FL"
"DESO",2016,5,"TNRVH",0,"FL"
"DESO",2016,6,"TRV",14175,"FL"
"DESO",2016,6,"TNRV",0,"FL"
"DESO",2016,6,"TV",14175,"FL"
"DESO",2016,6,"TRVH",23389,"FL"
"DESO",2016,6,"TH",23389,"FL"
"DESO",2016,6,"CL",0,"FL"
"DESO",2016,6,"CCG",0,"FL"
"DESO",2016,6,"TT",0,"FL"
"DESO",2016,6,"TRVS",0,"FL"
"DESO",2016,6,"TTRV",0,"FL"
"DESO",2016,6,"BC",0,"FL"
"DESO",2016,6,"MISC",0,"FL"
"DESO",2016,6,"NROS",0,"FL"
"DESO",2016,6,"TOS",0,"FL"
"DESO",2016,6,"TNRVH",0,"FL"
"DESO",2016,7,"TRV",16768,"FL"
"DESO",2016,7,"TNRV",0,"FL"
"DESO",2016,7,"TV",16768,"FL"
"DESO",2016,7,"TRVH",27668,"FL"
"DESO",2016,7,"TH",27668,"FL"
"DESO",2016,7,"CL",0,"FL"
"DESO",2016,7,"CCG",0,"FL"
"DESO",2016,7,"TT",0,"FL"
"DESO",2016,7,"TRVS",0,"FL"
"DESO",2016,7,"TTRV",0,"FL"
"DESO",2016,7,"BC",0,"FL"
"DESO",2016,7,"MISC",0,"FL"
"DESO",2016,7,"NROS",0,"FL"
"DESO",2016,7,"TOS",0,"FL"
"DESO",2016,7,"TNRVH",0,"FL"
"DESO",2016,8,"TRV",14712,"FL"
"DESO",2016,8,"TNRV",0,"FL"
"DESO",2016,8,"TV",14712,"FL"
"DESO",2016,8,"TRVH",24274,"FL"
"DESO",2016,8,"TH",24274,"FL"
"DESO",2016,8,"CL",0,"FL"
"DESO",2016,8,"CCG",0,"FL"
"DESO",2016,8,"TT",0,"FL"
"DESO",2016,8,"TRVS",0,"FL"
"DESO",2016,8,"TTRV",0,"FL"
"DESO",2016,8,"BC",0,"FL"
"DESO",2016,8,"MISC",0,"FL"
"DESO",2016,8,"NROS",0,"FL"
"DESO",2016,8,"TOS",0,"FL"
"DESO",2016,8,"TNRVH",0,"FL"
"DESO",2016,9,"TRV",14322,"FL"
"DESO",2016,9,"TNRV",0,"FL"
"DESO",2016,9,"TV",14322,"FL"
"DESO",2016,9,"TRVH",23632,"FL"
"DESO",2016,9,"TH",23632,"FL"
"DESO",2016,9,"CL",0,"FL"
"DESO",2016,9,"CCG",0,"FL"
"DESO",2016,9,"TT",0,"FL"
"DESO",2016,9,"TRVS",0,"FL"
"DESO",2016,9,"TTRV",0,"FL"
"DESO",2016,9,"BC",0,"FL"
"DESO",2016,9,"MISC",0,"FL"
"DESO",2016,9,"NROS",0,"FL"
"DESO",2016,9,"TOS",0,"FL"
"DESO",2016,9,"TNRVH",0,"FL"
"DESO",2016,10,"TRV",17713,"FL"
"DESO",2016,10,"TNRV",0,"FL"
"DESO",2016,10,"TV",17713,"FL"
"DESO",2016,10,"TRVH",29226,"FL"
"DESO",2016,10,"TH",29226,"FL"
"DESO",2016,10,"CL",0,"FL"
"DESO",2016,10,"CCG",0,"FL"
"DESO",2016,10,"TT",0,"FL"
"DESO",2016,10,"TRVS",0,"FL"
"DESO",2016,10,"TTRV",0,"FL"
"DESO",2016,10,"BC",0,"FL"
"DESO",2016,10,"MISC",0,"FL"
"DESO",2016,10,"NROS",0,"FL"
"DESO",2016,10,"TOS",0,"FL"
"DESO",2016,10,"TNRVH",0,"FL"
"DESO",2016,11,"TRV",16561,"FL"
"DESO",2016,11,"TNRV",0,"FL"
"DESO",2016,11,"TV",16561,"FL"
"DESO",2016,11,"TRVH",27325,"FL"
"DESO",2016,11,"TH",27325,"FL"
"DESO",2016,11,"CL",0,"FL"
"DESO",2016,11,"CCG",0,"FL"
"DESO",2016,11,"TT",0,"FL"
"DESO",2016,11,"TRVS",0,"FL"
"DESO",2016,11,"TTRV",0,"FL"
"DESO",2016,11,"BC",0,"FL"
"DESO",2016,11,"MISC",0,"FL"
"DESO",2016,11,"NROS",0,"FL"
"DESO",2016,11,"TOS",0,"FL"
"DESO",2016,11,"TNRVH",0,"FL"
"DESO",2016,12,"TRV",22266,"FL"
"DESO",2016,12,"TNRV",0,"FL"
"DESO",2016,12,"TV",22266,"FL"
"DESO",2016,12,"TRVH",36739,"FL"
"DESO",2016,12,"TH",36739,"FL"
"DESO",2016,12,"CL",0,"FL"
"DESO",2016,12,"CCG",0,"FL"
"DESO",2016,12,"TT",0,"FL"
"DESO",2016,12,"TRVS",0,"FL"
"DESO",2016,12,"TTRV",0,"FL"
"DESO",2016,12,"BC",0,"FL"
"DESO",2016,12,"MISC",0,"FL"
"DESO",2016,12,"NROS",0,"FL"
"DESO",2016,12,"TOS",0,"FL"
"DESO",2016,12,"TNRVH",0,"FL"
"BIHO",2016,1,"TRV",390,"MT"
"BIHO",2016,1,"TNRV",0,"MT"
"BIHO",2016,1,"TV",390,"MT"
"BIHO",2016,1,"TRVH",390,"MT"
"BIHO",2016,1,"TH",390,"MT"
"BIHO",2016,1,"CL",0,"MT"
"BIHO",2016,1,"CCG",0,"MT"
"BIHO",2016,1,"TT",0,"MT"
"BIHO",2016,1,"TRVS",0,"MT"
"BIHO",2016,1,"TTRV",0,"MT"
"BIHO",2016,1,"BC",0,"MT"
"BIHO",2016,1,"MISC",0,"MT"
"BIHO",2016,1,"NROS",0,"MT"
"BIHO",2016,1,"TOS",0,"MT"
"BIHO",2016,1,"TNRVH",0,"MT"
"BIHO",2016,2,"TRV",432,"MT"
"BIHO",2016,2,"TNRV",0,"MT"
"BIHO",2016,2,"TV",432,"MT"
"BIHO",2016,2,"TRVH",432,"MT"
"BIHO",2016,2,"TH",432,"MT"
"BIHO",2016,2,"CL",0,"MT"
"BIHO",2016,2,"CCG",0,"MT"
"BIHO",2016,2,"TT",0,"MT"
"BIHO",2016,2,"TRVS",0,"MT"
"BIHO",2016,2,"TTRV",0,"MT"
"BIHO",2016,2,"BC",0,"MT"
"BIHO",2016,2,"MISC",0,"MT"
"BIHO",2016,2,"NROS",0,"MT"
"BIHO",2016,2,"TOS",0,"MT"
"BIHO",2016,2,"TNRVH",0,"MT"
"BIHO",2016,3,"TRV",673,"MT"
"BIHO",2016,3,"TNRV",0,"MT"
"BIHO",2016,3,"TV",673,"MT"
"BIHO",2016,3,"TRVH",673,"MT"
"BIHO",2016,3,"TH",673,"MT"
"BIHO",2016,3,"CL",0,"MT"
"BIHO",2016,3,"CCG",0,"MT"
"BIHO",2016,3,"TT",0,"MT"
"BIHO",2016,3,"TRVS",0,"MT"
"BIHO",2016,3,"TTRV",0,"MT"
"BIHO",2016,3,"BC",0,"MT"
"BIHO",2016,3,"MISC",0,"MT"
"BIHO",2016,3,"NROS",0,"MT"
"BIHO",2016,3,"TOS",0,"MT"
"BIHO",2016,3,"TNRVH",0,"MT"
"BIHO",2016,4,"TRV",1190,"MT"
"BIHO",2016,4,"TNRV",0,"MT"
"BIHO",2016,4,"TV",1190,"MT"
"BIHO",2016,4,"TRVH",2068,"MT"
"BIHO",2016,4,"TH",2068,"MT"
"BIHO",2016,4,"CL",0,"MT"
"BIHO",2016,4,"CCG",0,"MT"
"BIHO",2016,4,"TT",0,"MT"
"BIHO",2016,4,"TRVS",0,"MT"
"BIHO",2016,4,"TTRV",0,"MT"
"BIHO",2016,4,"BC",0,"MT"
"BIHO",2016,4,"MISC",0,"MT"
"BIHO",2016,4,"NROS",0,"MT"
"BIHO",2016,4,"TOS",0,"MT"
"BIHO",2016,4,"TNRVH",0,"MT"
"BIHO",2016,5,"TRV",7039,"MT"
"BIHO",2016,5,"TNRV",0,"MT"
"BIHO",2016,5,"TV",7039,"MT"
"BIHO",2016,5,"TRVH",8292,"MT"
"BIHO",2016,5,"TH",8292,"MT"
"BIHO",2016,5,"CL",0,"MT"
"BIHO",2016,5,"CCG",0,"MT"
"BIHO",2016,5,"TT",0,"MT"
"BIHO",2016,5,"TRVS",0,"MT"
"BIHO",2016,5,"TTRV",0,"MT"
"BIHO",2016,5,"BC",0,"MT"
"BIHO",2016,5,"MISC",0,"MT"
"BIHO",2016,5,"NROS",0,"MT"
"BIHO",2016,5,"TOS",0,"MT"
"BIHO",2016,5,"TNRVH",0,"MT"
"BIHO",2016,6,"TRV",6647,"MT"
"BIHO",2016,6,"TNRV",0,"MT"
"BIHO",2016,6,"TV",6647,"MT"
"BIHO",2016,6,"TRVH",10208,"MT"
"BIHO",2016,6,"TH",10208,"MT"
"BIHO",2016,6,"CL",0,"MT"
"BIHO",2016,6,"CCG",0,"MT"
"BIHO",2016,6,"TT",0,"MT"
"BIHO",2016,6,"TRVS",0,"MT"
"BIHO",2016,6,"TTRV",0,"MT"
"BIHO",2016,6,"BC",0,"MT"
"BIHO",2016,6,"MISC",0,"MT"
"BIHO",2016,6,"NROS",0,"MT"
"BIHO",2016,6,"TOS",0,"MT"
"BIHO",2016,6,"TNRVH",0,"MT"
"BIHO",2016,7,"TRV",9278,"MT"
"BIHO",2016,7,"TNRV",0,"MT"
"BIHO",2016,7,"TV",9278,"MT"
"BIHO",2016,7,"TRVH",13967,"MT"
"BIHO",2016,7,"TH",13967,"MT"
"BIHO",2016,7,"CL",0,"MT"
"BIHO",2016,7,"CCG",0,"MT"
"BIHO",2016,7,"TT",0,"MT"
"BIHO",2016,7,"TRVS",0,"MT"
"BIHO",2016,7,"TTRV",0,"MT"
"BIHO",2016,7,"BC",0,"MT"
"BIHO",2016,7,"MISC",0,"MT"
"BIHO",2016,7,"NROS",0,"MT"
"BIHO",2016,7,"TOS",0,"MT"
"BIHO",2016,7,"TNRVH",0,"MT"
"BIHO",2016,8,"TRV",7916,"MT"
"BIHO",2016,8,"TNRV",0,"MT"
"BIHO",2016,8,"TV",7916,"MT"
"BIHO",2016,8,"TRVH",12136,"MT"
"BIHO",2016,8,"TH",12136,"MT"
"BIHO",2016,8,"CL",0,"MT"
"BIHO",2016,8,"CCG",0,"MT"
"BIHO",2016,8,"TT",0,"MT"
"BIHO",2016,8,"TRVS",0,"MT"
"BIHO",2016,8,"TTRV",0,"MT"
"BIHO",2016,8,"BC",0,"MT"
"BIHO",2016,8,"MISC",0,"MT"
"BIHO",2016,8,"NROS",0,"MT"
"BIHO",2016,8,"TOS",0,"MT"
"BIHO",2016,8,"TNRVH",0,"MT"
"BIHO",2016,9,"TRV",5989,"MT"
"BIHO",2016,9,"TNRV",0,"MT"
"BIHO",2016,9,"TV",5989,"MT"
"BIHO",2016,9,"TRVH",9138,"MT"
"BIHO",2016,9,"TH",9138,"MT"
"BIHO",2016,9,"CL",0,"MT"
"BIHO",2016,9,"CCG",0,"MT"
"BIHO",2016,9,"TT",0,"MT"
"BIHO",2016,9,"TRVS",0,"MT"
"BIHO",2016,9,"TTRV",0,"MT"
"BIHO",2016,9,"BC",0,"MT"
"BIHO",2016,9,"MISC",0,"MT"
"BIHO",2016,9,"NROS",0,"MT"
"BIHO",2016,9,"TOS",0,"MT"
"BIHO",2016,9,"TNRVH",0,"MT"
"BIHO",2016,10,"TRV",1359,"MT"
"BIHO",2016,10,"TNRV",0,"MT"
"BIHO",2016,10,"TV",1359,"MT"
"BIHO",2016,10,"TRVH",2559,"MT"
"BIHO",2016,10,"TH",2559,"MT"
"BIHO",2016,10,"CL",0,"MT"
"BIHO",2016,10,"CCG",0,"MT"
"BIHO",2016,10,"TT",0,"MT"
"BIHO",2016,10,"TRVS",0,"MT"
"BIHO",2016,10,"TTRV",0,"MT"
"BIHO",2016,10,"BC",0,"MT"
"BIHO",2016,10,"MISC",0,"MT"
"BIHO",2016,10,"NROS",0,"MT"
"BIHO",2016,10,"TOS",0,"MT"
"BIHO",2016,10,"TNRVH",0,"MT"
"BIHO",2016,11,"TRV",664,"MT"
"BIHO",2016,11,"TNRV",0,"MT"
"BIHO",2016,11,"TV",664,"MT"
"BIHO",2016,11,"TRVH",664,"MT"
"BIHO",2016,11,"TH",664,"MT"
"BIHO",2016,11,"CL",0,"MT"
"BIHO",2016,11,"CCG",0,"MT"
"BIHO",2016,11,"TT",0,"MT"
"BIHO",2016,11,"TRVS",0,"MT"
"BIHO",2016,11,"TTRV",0,"MT"
"BIHO",2016,11,"BC",0,"MT"
"BIHO",2016,11,"MISC",0,"MT"
"BIHO",2016,11,"NROS",0,"MT"
"BIHO",2016,11,"TOS",0,"MT"
"BIHO",2016,11,"TNRVH",0,"MT"
"BIHO",2016,12,"TRV",218,"MT"
"BIHO",2016,12,"TNRV",0,"MT"
"BIHO",2016,12,"TV",218,"MT"
"BIHO",2016,12,"TRVH",218,"MT"
"BIHO",2016,12,"TH",218,"MT"
"BIHO",2016,12,"CL",0,"MT"
"BIHO",2016,12,"CCG",0,"MT"
"BIHO",2016,12,"TT",0,"MT"
"BIHO",2016,12,"TRVS",0,"MT"
"BIHO",2016,12,"TTRV",0,"MT"
"BIHO",2016,12,"BC",0,"MT"
"BIHO",2016,12,"MISC",0,"MT"
"BIHO",2016,12,"NROS",0,"MT"
"BIHO",2016,12,"TOS",0,"MT"
"BIHO",2016,12,"TNRVH",0,"MT"
"CRLA",2016,1,"TRV",3112,"OR"
"CRLA",2016,1,"TNRV",2100,"OR"
"CRLA",2016,1,"TV",5212,"OR"
"CRLA",2016,1,"TRVH",13472,"OR"
"CRLA",2016,1,"TH",14522,"OR"
"CRLA",2016,1,"CL",0,"OR"
"CRLA",2016,1,"CCG",0,"OR"
"CRLA",2016,1,"TT",0,"OR"
"CRLA",2016,1,"TRVS",0,"OR"
"CRLA",2016,1,"TTRV",0,"OR"
"CRLA",2016,1,"BC",129,"OR"
"CRLA",2016,1,"MISC",0,"OR"
"CRLA",2016,1,"NROS",0,"OR"
"CRLA",2016,1,"TOS",129,"OR"
"CRLA",2016,1,"TNRVH",1050,"OR"
"CRLA",2016,2,"TRV",7170,"OR"
"CRLA",2016,2,"TNRV",2400,"OR"
"CRLA",2016,2,"TV",9570,"OR"
"CRLA",2016,2,"TRVH",30595,"OR"
"CRLA",2016,2,"TH",31795,"OR"
"CRLA",2016,2,"CL",0,"OR"
